FIP,Year,STATE,HFR,HFR_se,universl,permit,Fem_FS_S,Male_FS_S,BRFSS,GALLUP,GSS,PEW,HuntLic,GunsAmmo,BackChk,PewQChng,BS1,BS2,BS3
23,2004,Maine,0.411,0.018,0,0,0.294117647,0.635036496,0.402072144,-9,0.341851711,0.47525202,0.400639785,0.104960902,0.374577289,0,12,10.64,1.36
23,2005,Maine,0.425,0.044,0,0,0.2,0.648275862,-9,-9,-9,-9,0.406509951,0.336281282,0.223653677,0,12,11.09,1.91
23,2006,Maine,0.431,0.035,0,0,0.28125,0.619047619,-9,-9,0.407338981,-9,0.400847119,0.487510115,0.224515949,0,12,11.45,2.55
23,2007,Maine,0.457,0.032,0,0,0.228571429,0.525641026,-9,-9,-9,0.564970887,0.395901888,0.491781615,0.175531363,0,12,11.73,3.27
23,2008,Maine,0.462,0.035,0,0,0.342857143,0.623287671,-9,-9,0.46061941,-9,0.419130485,0.49197807,0.137578448,0,12,11.91,4.09
23,2009,Maine,0.441,0.032,0,0,0.333333333,0.593548387,-9,-9,-9,0.483024092,0.41927531,0.505982969,0.23184106,0,12,12,5
23,2010,Maine,0.46,0.028,0,0,0.171428571,0.589403974,-9,-9,0.463686983,0.506876238,0.419175691,0.457976042,0.431319232,0,12,12,6
23,2011,Maine,0.47,0.032,0,0,0.32,0.524324324,-9,-9,-9,0.56652819,0.410848571,0.423569646,0.410211271,0,12,12,7
23,2012,Maine,0.46,0.029,0,0,0.3,0.591715976,-9,0.52393823,-9,0.502375174,0.410933069,0.429184337,0.424191001,0,12,12,8
23,2013,Maine,0.496,0.032,0,0,0.307692308,0.626943005,-9,-9,-9,0.640072883,0.403532675,0.455488208,0.441279445,1,12,12,9
23,2014,Maine,0.423,0.044,0,0,0.260869565,0.597701149,-9,-9,-9,-9,0.400490043,0.457013761,0.382981034,1,12,12,10
23,2015,Maine,0.413,0.032,0,0,0.265306122,0.61827957,-9,-9,-9,0.488383346,0.406261381,0.350455846,0.430837355,1,12,12,11
23,2016,Maine,0.477,0.032,0,0,0.185185185,0.593023256,-9,-9,-9,0.620005443,0.410557932,0.590588766,0.681913432,1,12,12,12
24,1980,Maryland,0.37,0.031,0,0,0.377358491,0.640804598,-9,0.340205641,0.30181762,-9,0.283997946,-1.001898794,-9,0,0,0,0
24,1981,Maryland,0.452,0.047,0,0,0.415730337,0.649425287,-9,-9,-9,-9,0.272798955,-0.90655313,-9,0,1,0,0
24,1982,Maryland,0.399,0.036,0,0,0.505617978,0.601173021,-9,-9,0.316488957,-9,0.272479605,-0.867463696,-9,0,2,0,0
24,1983,Maryland,0.363,0.038,0,0,0.339130435,0.627296588,-9,0.270254757,-9,-9,0.264666851,-0.888613014,-9,0,3,0,0
24,1984,Maryland,0.386,0.036,0,0,0.325581395,0.605194805,-9,-9,0.319603634,-9,0.280244535,-0.858844089,-9,0,4,0,0
24,1985,Maryland,0.374,0.031,0,0,0.298245614,0.592689295,-9,0.357923083,0.341556186,-9,0.277753204,-0.948738818,-9,0,5,0,0
24,1986,Maryland,0.353,0.038,0,0,0.271929825,0.56612529,-9,0.307913797,-9,-9,0.280367341,-0.901520628,-9,0,6,0,0
24,1987,Maryland,0.383,0.036,0,0,0.25,0.617021277,-9,-9,0.318533989,-9,0.281130019,-0.830917873,-9,0,7,0,0
24,1988,Maryland,0.367,0.031,0,0,0.284090909,0.608796296,-9,0.44415522,0.25352331,-9,0.282030743,-0.843937324,-9,0,7.91,0.09,0
24,1989,Maryland,0.396,0.031,0,0,0.268041237,0.626168224,-9,0.38942091,0.374328292,-9,0.206857976,-0.716558569,-9,0,8.73,0.27,0
24,1990,Maryland,0.398,0.031,0,0,0.415841584,0.672727273,-9,0.344198687,0.351613046,-9,0.205890449,-0.670849408,-9,0,9.45,0.55,0
24,1991,Maryland,0.372,0.031,0,0,0.370967742,0.640326975,-9,0.381992285,0.284557805,-9,0.208389788,-0.593512727,-9,0,10.09,0.91,0
24,1992,Maryland,0.413,0.047,0,0,0.378947368,0.592896175,-9,-9,-9,-9,0.208037579,-0.567203744,-9,0,10.64,1.36,0
24,1993,Maryland,0.353,0.031,0,0,0.283185841,0.576923077,-9,0.373437935,0.299374719,-9,0.205050137,-0.609364796,-9,0,11.09,1.91,0
24,1994,Maryland,0.376,0.036,0,0,0.359550562,0.603644647,-9,-9,0.317642894,-9,0.196354097,-0.619270049,-9,0,11.45,2.55,0
24,1995,Maryland,0.375,0.047,0,0,0.317647059,0.563679245,-9,-9,-9,-9,0.201041873,-0.672007565,-9,0,11.73,3.27,0
24,1996,Maryland,0.283,0.031,1,0,0.31372549,0.593984962,-9,0.194442758,0.242689291,-9,0.194681872,-0.781648654,-9,0,11.91,4.09,0
24,1997,Maryland,0.324,0.029,1,0,0.278350515,0.575829384,-9,0.421764086,-9,0.298810282,0.191663835,-0.799297989,-9,0,12,5,0
24,1998,Maryland,0.287,0.036,1,0,0.362637363,0.561576355,-9,-9,0.199101943,-9,0.192331831,-0.859559765,-9,0,12,6,0
24,1999,Maryland,0.298,0.036,1,0,0.273972603,0.610497238,-9,0.260718471,-9,-9,0.188121758,-0.655731106,-1.308532006,0,12,7,0
24,2000,Maryland,0.265,0.026,1,0,0.280898876,0.571428571,-9,0.373867283,0.234547092,0.240047463,0.188574073,-0.704097753,-1.22804892,0,12,7.91,0.09
24,2001,Maryland,0.249,0.021,1,0,0.224719101,0.547945205,0.238316214,-9,-9,-9,0.190550351,-0.837265758,-1.197557307,0,12,8.73,0.27
24,2002,Maryland,0.252,0.02,1,0,0.244680851,0.548302872,0.249383273,-9,0.210453596,-9,0.236550825,-0.875635303,-1.245884785,0,12,9.45,0.55
24,2003,Maryland,0.24,0.032,1,0,0.237623762,0.551282051,-9,-9,-9,0.234818852,0.219386158,-0.790821233,-1.263875927,0,12,10.09,0.91
24,2004,Maryland,0.236,0.018,1,0,0.268041237,0.555831266,0.238226809,-9,0.228982247,0.215781708,0.234267965,-0.728231319,-1.260225383,0,12,10.64,1.36
24,2005,Maryland,0.266,0.044,1,0,0.163043478,0.539473684,-9,-9,-9,-9,0.217492815,-0.917999595,-1.197274855,0,12,11.09,1.91
24,2006,Maryland,0.237,0.035,1,0,0.216494845,0.545226131,-9,-9,0.202264797,-9,0.158192999,-0.922213458,-1.226682391,0,12,11.45,2.55
24,2007,Maryland,0.206,0.032,1,0,0.274336283,0.498765432,-9,-9,-9,0.195252353,0.215992464,-1.072755666,-1.151797118,0,12,11.73,3.27
24,2008,Maryland,0.235,0.035,1,0,0.402173913,0.544578313,-9,-9,0.149581317,-9,0.212766088,-1.068604596,-1.079688199,0,12,11.91,4.09
24,2009,Maryland,0.218,0.032,1,0,0.308411215,0.493243243,-9,-9,-9,0.212613284,0.223700273,-1.137995221,-1.078072805,0,12,12,5
24,2010,Maryland,0.196,0.028,1,0,0.221052632,0.493857494,-9,-9,0.173166888,0.207117698,0.215825185,-1.17556542,-1.116279942,0,12,12,6
24,2011,Maryland,0.266,0.032,1,0,0.217821782,0.481400438,-9,-9,-9,0.326797836,0.216291788,-1.261217597,-1.115452483,0,12,12,7
24,2012,Maryland,0.213,0.026,1,0,0.151260504,0.547413793,-9,0.251562017,0.18798537,0.222715266,0.21416461,-1.310589534,-1.117472666,0,12,12,8
24,2013,Maryland,0.18,0.032,1,1,0.225806452,0.514606742,-9,-9,-9,0.265360831,0,-1.347434079,-0.715405117,1,12,12,9
24,2014,Maryland,0.219,0.035,1,1,0.272058824,0.510638298,-9,-9,0.18821671,-9,0.221007308,-1.355677926,-1.145903152,1,12,12,10
24,2015,Maryland,0.201,0.032,1,1,0.198275862,0.505720824,-9,-9,-9,0.286974318,0.216985248,-1.347422423,-1.328345049,1,12,12,11
24,2016,Maryland,0.167,0.028,1,1,0.208695652,0.481953291,-9,-9,0.187704536,0.238143123,0.131343064,-1.286889093,-1.347376737,1,12,12,12
25,1980,Massachusetts,0.169,0.031,0,1,0.091666667,0.311614731,-9,0.215940808,0.180711346,-9,0.17590495,-1.568372327,-9,0,0,0,0
25,1981,Massachusetts,0.217,0.047,0,1,0.140350877,0.414572864,-9,-9,-9,-9,0.181107593,-1.549445655,-9,0,1,0,0
25,1982,Massachusetts,0.18,0.036,0,1,0.096774194,0.323671498,-9,-9,0.206832614,-9,0.183326374,-1.649454945,-9,0,2,0,0
25,1983,Massachusetts,0.156,0.038,0,1,0.119266055,0.343601896,-9,0.130554653,-9,-9,0.182675714,-1.418072445,-9,0,3,0,0
25,1984,Massachusetts,0.206,0.036,0,1,0.103174603,0.351620948,-9,-9,0.23528594,-9,0.176191055,-1.399882107,-9,0,4,0,0
25,1985,Massachusetts,0.195,0.031,0,1,0.192982456,0.34375,-9,0.205069039,0.209445216,-9,0.180786078,-1.39241818,-9,0,5,0,0
25,1986,Massachusetts,0.155,0.038,0,1,0.098484848,0.334152334,-9,0.142369422,-9,-9,0.179076307,-1.419347168,-9,0,6,0,0
25,1987,Massachusetts,0.191,0.036,0,1,0.14084507,0.324942792,-9,-9,0.203613195,-9,0.174030772,-1.207441709,-9,0,7,0,0
25,1988,Massachusetts,0.17,0.031,0,1,0.140625,0.344827586,-9,0.167391277,0.166820589,-9,0.18851975,-1.165661509,-9,0,7.91,0.09,0
25,1989,Massachusetts,0.203,0.031,0,1,0.119565217,0.413533835,-9,0.172772027,0.214828119,-9,0.180814663,-1.069763786,-9,0,8.73,0.27,0
25,1990,Massachusetts,0.185,0.031,0,1,0.170731707,0.365432099,-9,0.174424902,0.184635178,-9,0.185903903,-1.140864414,-9,0,9.45,0.55,0
25,1991,Massachusetts,0.207,0.031,0,1,0.168141593,0.380319149,-9,0.217165765,0.213718515,-9,0.185693765,-1.203589392,-9,0,10.09,0.91,0
25,1992,Massachusetts,0.204,0.047,0,1,0.150943396,0.36682243,-9,-9,-9,-9,0.18507497,-1.233031429,-9,0,10.64,1.36,0
25,1993,Massachusetts,0.211,0.031,0,1,0.094827586,0.37037037,-9,0.237255954,0.240031105,-9,0.207512481,-1.461146971,-9,0,11.09,1.91,0
25,1994,Massachusetts,0.186,0.036,0,1,0.105263158,0.359296482,-9,-9,0.196310747,-9,0.206918858,-1.465318007,-9,0,11.45,2.55,0
25,1995,Massachusetts,0.181,0.047,0,1,0.157894737,0.349333333,-9,-9,-9,-9,0.20324095,-1.548962017,-9,0,11.73,3.27,0
25,1996,Massachusetts,0.155,0.031,0,1,0.086538462,0.331606218,-9,0.150026466,0.193473803,-9,0.199237897,-1.625017093,-9,0,11.91,4.09,0
25,1997,Massachusetts,0.15,0.029,0,1,0.101010101,0.335877863,-9,0.240324973,-9,0.161960595,0.20211648,-1.50189629,-9,0,12,5,0
25,1998,Massachusetts,0.158,0.036,0,1,0.14159292,0.348600509,-9,-9,0.169080838,-9,0.195986093,-1.597523252,-9,0,12,6,0
25,1999,Massachusetts,0.136,0.036,0,1,0.12745098,0.319148936,-9,0.144596737,-9,-9,0.193695168,-1.483156208,-1.645371689,0,12,7,0
25,2000,Massachusetts,0.126,0.026,0,1,0.101010101,0.329861111,-9,0.205344571,0.14128395,0.136619176,0.193748314,-1.691017174,-1.467332657,0,12,7.91,0.09
25,2001,Massachusetts,0.121,0.021,0,1,0.045454545,0.304733728,0.121652103,-9,-9,-9,0.177763346,-1.688183487,-1.444849838,0,12,8.73,0.27
25,2002,Massachusetts,0.115,0.02,0,1,0.064102564,0.262569832,0.119591883,-9,0.13032015,-9,0.184267883,-1.671750606,-1.430051549,0,12,9.45,0.55
25,2003,Massachusetts,0.129,0.032,0,1,0.126213592,0.33030303,-9,-9,-9,0.171249228,0.178607967,-1.59571114,-1.379603218,0,12,10.09,0.91
25,2004,Massachusetts,0.104,0.018,0,1,0.024390244,0.271137026,0.104968563,-9,0.135367293,0.146488578,0.184376699,-1.412139002,-1.184286874,0,12,10.64,1.36
25,2005,Massachusetts,0.103,0.044,0,1,0.1,0.275,-9,-9,-9,-9,0.178876586,-1.57874739,-1.441627731,0,12,11.09,1.91
25,2006,Massachusetts,0.116,0.035,0,1,0.100775194,0.274143302,-9,-9,0.154226901,-9,0.188630838,-1.620097665,-1.454883161,0,12,11.45,2.55
25,2007,Massachusetts,0.075,0.032,0,1,0.036036036,0.271604938,-9,-9,-9,0.114904506,0.180008849,-1.66153908,-1.453845859,0,12,11.73,3.27
25,2008,Massachusetts,0.096,0.035,0,1,0.060869565,0.281725888,-9,-9,0.118503314,-9,0.177961892,-1.712316931,-1.447924667,0,12,11.91,4.09
25,2009,Massachusetts,0.091,0.032,0,1,0.08490566,0.188679245,-9,-9,-9,0.174157344,0.177533041,-1.682162014,-1.448160841,0,12,12,5
25,2010,Massachusetts,0.122,0.028,0,1,0.078740157,0.271762208,-9,-9,0.198486945,0.154619203,0.179024494,-1.736613665,-1.408562599,0,12,12,6
25,2011,Massachusetts,0.135,0.032,0,1,0.020833333,0.256235828,-9,-9,-9,0.2365004,0.182558447,-1.755016028,-1.401929179,0,12,12,7
25,2012,Massachusetts,0.111,0.026,0,1,0.109589041,0.294759825,-9,0.139144833,0.126336045,0.154407302,0.234053102,-1.748345197,-1.41566379,0,12,12,8
25,2013,Massachusetts,0.085,0.032,0,1,0.039473684,0.252380952,-9,-9,-9,0.205799001,0.178069505,-1.754847137,-1.428387285,1,12,12,9
25,2014,Massachusetts,0.1,0.035,0,1,0.129032258,0.241525424,-9,-9,0.123381395,-9,0.187783534,-1.775180259,-1.361155514,1,12,12,10
25,2015,Massachusetts,0.088,0.032,0,1,0.071856287,0.223157895,-9,-9,-9,0.2076735,0.185203677,-1.435065335,-1.399291969,1,12,12,11
25,2016,Massachusetts,0.09,0.028,0,1,0.047945205,0.274226804,-9,-9,0.121486008,0.191845241,0.186968768,-1.660566837,-1.440060089,1,12,12,12
26,1980,Michigan,0.444,0.031,1,1,0.284,0.591635916,-9,0.449308387,0.474674753,-9,0.389263492,-0.201988663,-9,0,0,0,0
26,1981,Michigan,0.41,0.047,1,1,0.302238806,0.61662531,-9,-9,-9,-9,0.381208166,-0.358922915,-9,0,1,0,0
26,1982,Michigan,0.439,0.036,1,1,0.27027027,0.572953737,-9,-9,0.4696228,-9,0.397638428,-0.429047767,-9,0,2,0,0
26,1983,Michigan,0.425,0.038,1,1,0.29338843,0.615017878,-9,0.490105433,-9,-9,0.394963901,-0.55943902,-9,0,3,0,0
26,1984,Michigan,0.463,0.036,1,1,0.35483871,0.626589595,-9,-9,0.483901759,-9,0.372614808,-0.642988297,-9,0,4,0,0
26,1985,Michigan,0.408,0.031,1,1,0.282828283,0.594170404,-9,0.407018117,0.418655218,-9,0.381312739,-0.621322685,-9,0,5,0,0
26,1986,Michigan,0.394,0.038,1,1,0.294573643,0.612716763,-9,0.410542807,-9,-9,0.378765129,-0.635220165,-9,0,6,0,0
26,1987,Michigan,0.47,0.036,1,1,0.299145299,0.606595995,-9,-9,0.507820207,-9,0.396581956,-0.499568662,-9,0,7,0,0
26,1988,Michigan,0.45,0.031,1,1,0.316017316,0.609501738,-9,0.531664146,0.41276875,-9,0.454525511,-0.497010778,-9,0,7.91,0.09,0
26,1989,Michigan,0.494,0.031,1,1,0.308510638,0.624270712,-9,0.59420318,0.47781778,-9,0.458397447,-0.367133796,-9,0,8.73,0.27,0
26,1990,Michigan,0.508,0.031,1,1,0.325123153,0.649425287,-9,0.549151832,0.527389217,-9,0.461245077,-0.373855636,-9,0,9.45,0.55,0
26,1991,Michigan,0.49,0.031,1,1,0.28372093,0.645091694,-9,0.537486908,0.499904163,-9,0.467120683,-0.360289309,-9,0,10.09,0.91,0
26,1992,Michigan,0.427,0.047,1,1,0.280788177,0.627745665,-9,-9,-9,-9,0.467802302,-0.332912234,-9,0,10.64,1.36,0
26,1993,Michigan,0.443,0.031,1,1,0.368715084,0.633149171,-9,0.477927991,0.410387027,-9,0.470804132,-0.482485932,-9,0,11.09,1.91,0
26,1994,Michigan,0.45,0.036,1,1,0.299435028,0.63911525,-9,-9,0.447829221,-9,0.450317986,-0.464771319,-9,0,11.45,2.55,0
26,1995,Michigan,0.425,0.047,1,1,0.273255814,0.655940594,-9,-9,-9,-9,0.455537898,-0.397507969,-9,0,11.73,3.27,0
26,1996,Michigan,0.429,0.031,1,1,0.308080808,0.624454148,-9,0.463429636,0.40912019,-9,0.449989785,-0.235600347,-9,0,11.91,4.09,0
26,1997,Michigan,0.387,0.029,1,1,0.269230769,0.61352657,-9,0.399758005,-9,0.401743989,0.510577924,-0.166843002,-9,0,12,5,0
26,1998,Michigan,0.416,0.036,1,1,0.37195122,0.608695652,-9,-9,0.381942724,-9,0.488974168,-0.078122945,-9,0,12,6,0
26,1999,Michigan,0.368,0.036,1,1,0.322404372,0.610619469,-9,0.351031908,-9,-9,0.491163403,-0.202122969,-0.888712473,0,12,7,0
26,2000,Michigan,0.401,0.026,1,1,0.35828877,0.589580686,-9,0.452569118,0.33598569,0.465640948,0.473421952,-0.182090619,-0.777000055,0,12,7.91,0.09
26,2001,Michigan,0.38,0.021,1,1,0.266009852,0.575471698,0.38629928,-9,-9,-9,0.473236167,-0.229426902,-0.756033911,0,12,8.73,0.27
26,2002,Michigan,0.388,0.02,1,1,0.283653846,0.577951002,0.399110266,-9,0.346071023,-9,0.472101637,-0.065379331,-0.656069526,0,12,9.45,0.55
26,2003,Michigan,0.359,0.032,1,1,0.284313725,0.563636364,-9,-9,-9,0.396099703,0.470770294,-0.016697166,-0.638900415,0,12,10.09,0.91
